station_code,date,departures,arrivals,excess_arrivals
6313,2019-08-12,28,45,17
6314,2019-08-12,47,49,2
6315,2019-08-12,68,36,-32
6316,2019-08-12,28,10,-18
6321,2019-08-12,88,72,-16
6322,2019-08-12,29,30,1
6323,2019-08-12,10,8,-2
6324,2019-08-12,21,24,3
6327,2019-08-12,35,25,-10
6328,2019-08-12,40,38,-2
6329,2019-08-12,32,29,-3
6330,2019-08-12,16,22,6
6331,2019-08-12,16,16,0
6332,2019-08-12,22,32,10
6333,2019-08-12,25,23,-2
6334,2019-08-12,57,63,6
6335,2019-08-12,33,34,1
6336,2019-08-12,25,24,-1
6338,2019-08-12,18,24,6
6339,2019-08-12,24,22,-2
6340,2019-08-12,27,26,-1
6341,2019-08-12,30,40,10
6343,2019-08-12,31,36,5
6344,2019-08-12,42,30,-12
6345,2019-08-12,22,22,0
6346,2019-08-12,14,9,-5
6347,2019-08-12,21,22,1
6349,2019-08-12,24,26,2
6350,2019-08-12,32,36,4
6354,2019-08-12,25,35,10
6355,2019-08-12,30,36,6
6356,2019-08-12,29,20,-9
6357,2019-08-12,32,25,-7
6358,2019-08-12,22,26,4
6359,2019-08-12,100,105,5
6360,2019-08-12,26,23,-3
6361,2019-08-12,41,33,-8
6362,2019-08-12,37,38,1
6363,2019-08-12,19,18,-1
6364,2019-08-12,47,47,0
6366,2019-08-12,28,22,-6
6367,2019-08-12,15,12,-3
6368,2019-08-12,53,53,0
6369,2019-08-12,30,34,4
6370,2019-08-12,41,39,-2
6371,2019-08-12,61,72,11
6372,2019-08-12,63,74,11
6373,2019-08-12,34,36,2
6374,2019-08-12,35,32,-3
6375,2019-08-12,57,61,4
6376,2019-08-12,25,20,-5
6377,2019-08-12,32,37,5
6379,2019-08-12,19,25,6
6380,2019-08-12,18,19,1
6381,2019-08-12,54,53,-1
6383,2019-08-12,24,25,1
6384,2019-08-12,23,20,-3
6385,2019-08-12,46,47,1
6386,2019-08-12,70,88,18
6387,2019-08-12,59,76,17
6388,2019-08-12,16,25,9
6389,2019-08-12,32,37,5
6391,2019-08-12,41,64,23
6393,2019-08-12,57,81,24
6394,2019-08-12,67,94,27
6395,2019-08-12,63,63,0
6396,2019-08-12,88,76,-12
6397,2019-08-12,39,52,13
6398,2019-08-12,30,49,19
6401,2019-08-12,73,80,7
6402,2019-08-12,41,53,12
6403,2019-08-12,16,26,10
6404,2019-08-12,13,22,9
6405,2019-08-12,32,40,8
6406,2019-08-12,122,139,17
6407,2019-08-12,12,22,10
6408,2019-08-12,44,50,6
6409,2019-08-12,11,21,10
6410,2019-08-12,49,47,-2
6411,2019-08-12,104,92,-12
6412,2019-08-12,15,20,5
6413,2019-08-12,30,41,11
6414,2019-08-12,18,21,3
6415,2019-08-12,12,23,11
6416,2019-08-12,17,9,-8
6417,2019-08-12,23,36,13
6418,2019-08-12,12,8,-4
6419,2019-08-12,6,12,6
6420,2019-08-12,24,24,0
6421,2019-08-12,37,42,5
6422,2019-08-12,13,10,-3
6423,2019-08-12,19,11,-8
6424,2019-08-12,28,59,31
6425,2019-08-12,41,32,-9
6426,2019-08-12,54,65,11
6427,2019-08-12,45,52,7
6428,2019-08-12,13,20,7
6429,2019-08-12,36,45,9
6432,2019-08-12,77,69,-8
6433,2019-08-12,27,25,-2
6434,2019-08-12,63,56,-7
6435,2019-08-12,27,24,-3
6436,2019-08-12,13,18,5
6501,2019-08-12,113,133,20
6502,2019-08-12,44,39,-5
6503,2019-08-12,60,47,-13
6504,2019-08-12,35,30,-5
6700,2019-08-12,16,29,13
6701,2019-08-12,58,49,-9
6702,2019-08-12,19,16,-3
6703,2019-08-12,50,43,-7
6704,2019-08-12,33,31,-2
6705,2019-08-12,9,18,9
6706,2019-08-12,14,19,5
6707,2019-08-12,31,37,6
6708,2019-08-12,38,51,13
6709,2019-08-12,26,29,3
6710,2019-08-12,16,17,1
6711,2019-08-12,22,19,-3
6712,2019-08-12,10,16,6
6713,2019-08-12,16,23,7
6714,2019-08-12,7,2,-5
6715,2019-08-12,19,19,0
6716,2019-08-12,8,10,2
6717,2019-08-12,11,12,1
6718,2019-08-12,20,20,0
6719,2019-08-12,14,16,2
6720,2019-08-12,32,35,3
6722,2019-08-12,13,15,2
6723,2019-08-12,19,20,1
6724,2019-08-12,35,54,19
6725,2019-08-12,23,16,-7
6726,2019-08-12,8,10,2
6727,2019-08-12,78,75,-3
6728,2019-08-12,11,14,3
6729,2019-08-12,123,138,15
6730,2019-08-12,9,9,0
6731,2019-08-12,18,11,-7
6732,2019-08-12,36,52,16
6733,2019-08-12,21,32,11
6734,2019-08-12,41,41,0
6735,2019-08-12,8,8,0
6736,2019-08-12,21,19,-2
6737,2019-08-12,11,14,3
6738,2019-08-12,79,63,-16
6739,2019-08-12,7,8,1
6741,2019-08-12,6,10,4
6742,2019-08-12,60,70,10
6743,2019-08-12,29,21,-8
6744,2019-08-12,14,18,4
6745,2019-08-12,27,32,5
6746,2019-08-12,15,19,4
6747,2019-08-12,35,43,8
6748,2019-08-12,69,82,13
6749,2019-08-12,50,51,1
6750,2019-08-12,44,49,5
6752,2019-08-12,32,31,-1
6753,2019-08-12,16,15,-1
6754,2019-08-12,18,22,4
6901,2019-08-12,51,68,17
6902,2019-08-12,58,73,15
6903,2019-08-12,102,99,-3
6904,2019-08-12,30,23,-7
6905,2019-08-12,40,40,0
6906,2019-08-12,135,95,-40
6907,2019-08-12,82,78,-4
6908,2019-08-12,48,54,6
6910,2019-08-12,97,90,-7
6912,2019-08-12,127,96,-31
6913,2019-08-12,26,23,-3
6915,2019-08-12,60,61,1
6916,2019-08-12,31,18,-13
6917,2019-08-12,10,20,10
6918,2019-08-12,23,21,-2
6919,2019-08-12,19,22,3
6921,2019-08-12,71,74,3
6923,2019-08-12,35,33,-2
6924,2019-08-12,13,14,1
6925,2019-08-12,34,35,1
6926,2019-08-12,57,56,-1
6927,2019-08-12,73,37,-36
6928,2019-08-12,35,12,-23
6929,2019-08-12,31,27,-4
6930,2019-08-12,22,19,-3
7001,2019-08-12,36,45,9
7002,2019-08-12,16,13,-3
7003,2019-08-12,4,5,1
7004,2019-08-12,16,17,1
7005,2019-08-12,8,7,-1
7006,2019-08-12,13,19,6
7007,2019-08-12,14,22,8
7008,2019-08-12,18,18,0
7009,2019-08-12,75,95,20
7010,2019-08-12,23,21,-2
7011,2019-08-12,74,83,9
7012,2019-08-12,29,40,11
7013,2019-08-12,23,25,2
7014,2019-08-12,59,34,-25
7015,2019-08-12,13,14,1
7016,2019-08-12,15,18,3
7017,2019-08-12,27,40,13
7018,2019-08-12,31,37,6
7019,2019-08-12,137,108,-29
7020,2019-08-12,16,26,10
7021,2019-08-12,40,38,-2
7022,2019-08-12,40,36,-4
7023,2019-08-12,8,11,3
7024,2019-08-12,43,33,-10
7025,2019-08-12,42,35,-7
7026,2019-08-12,75,78,3
7027,2019-08-12,48,41,-7
7028,2019-08-12,80,79,-1
7029,2019-08-12,35,36,1
7030,2019-08-12,55,58,3
7031,2019-08-12,28,33,5
7032,2019-08-12,63,45,-18
7033,2019-08-12,64,57,-7
7034,2019-08-12,24,37,13
7035,2019-08-12,30,34,4
7036,2019-08-12,41,46,5
7037,2019-08-12,54,47,-7
7038,2019-08-12,67,68,1
7039,2019-08-12,34,27,-7
7040,2019-08-12,52,62,10
7041,2019-08-12,93,83,-10
7042,2019-08-12,41,43,2
7043,2019-08-12,25,21,-4
7044,2019-08-12,14,14,0
7045,2019-08-12,52,55,3
7046,2019-08-12,70,104,34
7047,2019-08-12,92,176,84
7048,2019-08-12,16,15,-1
7049,2019-08-12,10,20,10
7050,2019-08-12,29,30,1
7051,2019-08-12,12,16,4
7052,2019-08-12,45,48,3
7053,2019-08-12,39,48,9
7054,2019-08-12,36,35,-1
7055,2019-08-12,11,15,4
7056,2019-08-12,14,15,1
7057,2019-08-12,25,30,5
7058,2019-08-12,30,24,-6
7059,2019-08-12,27,29,2
7060,2019-08-12,18,26,8
7061,2019-08-12,23,24,1
7062,2019-08-12,47,43,-4
7063,2019-08-12,18,16,-2
7064,2019-08-12,26,26,0
7065,2019-08-12,33,36,3
7066,2019-08-12,78,115,37
7067,2019-08-12,58,63,5
7068,2019-08-12,63,77,14
7069,2019-08-12,70,96,26
7070,2019-08-12,43,47,4
7071,2019-08-12,40,27,-13
7072,2019-08-12,43,31,-12
7073,2019-08-12,56,58,2
7074,2019-08-12,24,38,14
7075,2019-08-12,10,4,-6
7076,2019-08-12,60,55,-5
7077,2019-08-12,25,30,5
7078,2019-08-12,25,30,5
7079,2019-08-12,24,38,14
7080,2019-08-12,63,71,8
7081,2019-08-12,55,66,11
7082,2019-08-12,73,92,19
7083,2019-08-12,51,37,-14
7084,2019-08-12,61,66,5
7087,2019-08-12,1,2,1
7088,2019-08-12,1,1,0
7090,2019-08-12,9,12,3
7091,2019-08-12,6,9,3
7095,2019-08-12,17,14,-3
7096,2019-08-12,24,24,0
7097,2019-08-12,7,8,1
7098,2019-08-12,3,2,-1
7099,2019-08-12,10,8,-2
7100,2019-08-12,4,6,2
7101,2019-08-12,7,6,-1
7102,2019-08-12,14,13,-1
7103,2019-08-12,16,15,-1
7104,2019-08-12,4,5,1
7105,2019-08-12,8,6,-2
7106,2019-08-12,3,2,-1
7107,2019-08-12,4,9,5
7108,2019-08-12,6,7,1
7109,2019-08-12,3,5,2
7110,2019-08-12,10,9,-1
7111,2019-08-12,4,3,-1
7112,2019-08-12,7,6,-1
7113,2019-08-12,66,60,-6
7114,2019-08-12,100,115,15
7115,2019-08-12,10,13,3
7116,2019-08-12,13,7,-6
7117,2019-08-12,2,3,1
7118,2019-08-12,4,3,-1
7119,2019-08-12,6,8,2
7121,2019-08-12,5,7,2
7122,2019-08-12,4,6,2
7123,2019-08-12,3,4,1
7124,2019-08-12,16,19,3
7125,2019-08-12,28,21,-7
7126,2019-08-12,4,5,1
7127,2019-08-12,28,27,-1
7128,2019-08-12,13,12,-1
7129,2019-08-12,7,5,-2
7130,2019-08-12,8,10,2
7131,2019-08-12,3,2,-1
7132,2019-08-12,1,3,2
7133,2019-08-12,7,5,-2
7134,2019-08-12,3,4,1
7135,2019-08-12,6,9,3
7136,2019-08-12,11,5,-6
7137,2019-08-12,6,6,0
7138,2019-08-12,2,2,0
7139,2019-08-12,60,57,-3
7140,2019-08-12,29,30,1
7141,2019-08-12,34,25,-9
7142,2019-08-12,7,12,5
7143,2019-08-12,19,23,4
7144,2019-08-12,38,38,0
7145,2019-08-12,18,25,7
7146,2019-08-12,23,26,3
7147,2019-08-12,31,32,1
7148,2019-08-12,8,8,0
7149,2019-08-12,13,10,-3
10002,2019-08-12,100,105,5
4000,2019-08-13,70,71,1
4001,2019-08-13,14,11,-3
4002,2019-08-13,20,36,16
5002,2019-08-13,4,5,1
5004,2019-08-13,5,4,-1
5005,2019-08-13,2,4,2
5006,2019-08-13,5,5,0
5007,2019-08-13,16,23,7
6001,2019-08-13,70,112,42
6002,2019-08-13,54,82,28
6003,2019-08-13,61,93,32
6004,2019-08-13,60,71,11
6005,2019-08-13,93,117,24
6006,2019-08-13,35,22,-13
6007,2019-08-13,40,38,-2
6008,2019-08-13,31,66,35
6009,2019-08-13,72,70,-2
6011,2019-08-13,57,87,30
6012,2019-08-13,153,218,65
6013,2019-08-13,94,128,34
6014,2019-08-13,80,106,26
6015,2019-08-13,220,314,94
6016,2019-08-13,20,26,6
6017,2019-08-13,45,65,20
6018,2019-08-13,69,85,16
6019,2019-08-13,186,94,-92
6021,2019-08-13,105,85,-20
6022,2019-08-13,69,80,11
6023,2019-08-13,178,211,33
6024,2019-08-13,4,5,1
6025,2019-08-13,45,48,3
6026,2019-08-13,234,252,18
6027,2019-08-13,139,153,14
6029,2019-08-13,41,36,-5
6031,2019-08-13,40,64,24
6032,2019-08-13,57,116,59
6033,2019-08-13,21,14,-7
6034,2019-08-13,26,40,14
6035,2019-08-13,27,69,42
6036,2019-08-13,176,295,119
6037,2019-08-13,56,68,12
6038,2019-08-13,104,105,1
6039,2019-08-13,103,107,4
6040,2019-08-13,77,76,-1
6041,2019-08-13,95,98,3
6042,2019-08-13,79,80,1
6043,2019-08-13,216,423,207
6044,2019-08-13,101,103,2
6046,2019-08-13,148,142,-6
6047,2019-08-13,67,50,-17
6048,2019-08-13,39,50,11
6049,2019-08-13,109,126,17
6050,2019-08-13,58,74,16
6051,2019-08-13,30,35,5
6052,2019-08-13,288,372,84
6053,2019-08-13,140,147,7
6057,2019-08-13,79,79,0
6058,2019-08-13,73,73,0
6059,2019-08-13,94,79,-15
6060,2019-08-13,37,15,-22
6061,2019-08-13,96,90,-6
6062,2019-08-13,76,61,-15
6063,2019-08-13,99,81,-18
6064,2019-08-13,203,153,-50
6065,2019-08-13,71,57,-14
6066,2019-08-13,35,16,-19
6067,2019-08-13,102,124,22
6068,2019-08-13,20,22,2
6070,2019-08-13,235,173,-62
6072,2019-08-13,88,73,-15
6073,2019-08-13,240,169,-71
6075,2019-08-13,34,15,-19
6076,2019-08-13,28,31,3
6078,2019-08-13,68,67,-1
6079,2019-08-13,68,55,-13
6080,2019-08-13,178,167,-11
6081,2019-08-13,80,64,-16
6082,2019-08-13,13,8,-5
6083,2019-08-13,158,163,5
6084,2019-08-13,58,85,27
6085,2019-08-13,96,128,32
6086,2019-08-13,64,107,43
6087,2019-08-13,115,154,39
6088,2019-08-13,73,90,17
6089,2019-08-13,62,61,-1
6090,2019-08-13,53,53,0
6091,2019-08-13,67,50,-17
6092,2019-08-13,76,73,-3
6093,2019-08-13,95,88,-7
6094,2019-08-13,58,53,-5
6095,2019-08-13,176,158,-18
6096,2019-08-13,43,62,19
6097,2019-08-13,68,40,-28
6098,2019-08-13,57,30,-27
6099,2019-08-13,107,174,67
6100,2019-08-13,271,241,-30
6101,2019-08-13,61,22,-39
6102,2019-08-13,46,35,-11
6103,2019-08-13,25,33,8
6104,2019-08-13,75,106,31
6105,2019-08-13,62,83,21
6106,2019-08-13,45,52,7
6107,2019-08-13,94,69,-25
6108,2019-08-13,39,42,3
6109,2019-08-13,32,33,1
6110,2019-08-13,32,41,9
6111,2019-08-13,51,56,5
6112,2019-08-13,126,124,-2
6113,2019-08-13,58,59,1
6114,2019-08-13,169,224,55
6115,2019-08-13,18,28,10
6116,2019-08-13,57,75,18
6117,2019-08-13,76,76,0
6118,2019-08-13,88,104,16
6119,2019-08-13,101,105,4
6120,2019-08-13,89,119,30
6121,2019-08-13,22,38,16
6122,2019-08-13,21,25,4
6123,2019-08-13,34,48,14
6124,2019-08-13,48,75,27
6125,2019-08-13,32,23,-9
6126,2019-08-13,52,59,7
6127,2019-08-13,69,59,-10
6128,2019-08-13,31,40,9
6129,2019-08-13,59,71,12
6130,2019-08-13,32,24,-8
6131,2019-08-13,113,68,-45
6132,2019-08-13,55,73,18
6133,2019-08-13,4,4,0
6134,2019-08-13,61,59,-2
6136,2019-08-13,311,229,-82
6137,2019-08-13,98,82,-16
6138,2019-08-13,70,71,1
6139,2019-08-13,54,46,-8
6140,2019-08-13,98,99,1
6141,2019-08-13,79,61,-18
6142,2019-08-13,109,86,-23
6143,2019-08-13,152,139,-13
6145,2019-08-13,58,61,3
6146,2019-08-13,81,80,-1
6147,2019-08-13,121,84,-37
6148,2019-08-13,136,120,-16
6149,2019-08-13,48,37,-11
6150,2019-08-13,69,70,1
6151,2019-08-13,89,105,16
6152,2019-08-13,120,132,12
6153,2019-08-13,54,55,1
6154,2019-08-13,152,149,-3
6155,2019-08-13,144,127,-17
6156,2019-08-13,86,83,-3
6157,2019-08-13,131,130,-1
6158,2019-08-13,64,62,-2
6159,2019-08-13,41,49,8
6160,2019-08-13,42,46,4
6161,2019-08-13,36,41,5
6162,2019-08-13,16,20,4
6163,2019-08-13,146,132,-14
6164,2019-08-13,76,98,22
6165,2019-08-13,166,201,35
6166,2019-08-13,87,68,-19
6167,2019-08-13,31,35,4
6168,2019-08-13,64,60,-4
6169,2019-08-13,190,152,-38
6170,2019-08-13,88,72,-16
6171,2019-08-13,47,47,0
6173,2019-08-13,117,78,-39
6174,2019-08-13,112,90,-22
6175,2019-08-13,116,75,-41
6176,2019-08-13,89,90,1
6177,2019-08-13,84,69,-15
6178,2019-08-13,133,135,2
6179,2019-08-13,80,80,0
6180,2019-08-13,66,73,7
6181,2019-08-13,111,88,-23
6182,2019-08-13,77,58,-19
6183,2019-08-13,90,72,-18
6184,2019-08-13,277,222,-55
6185,2019-08-13,28,20,-8
6186,2019-08-13,100,70,-30
6187,2019-08-13,114,121,7
6188,2019-08-13,60,54,-6
6189,2019-08-13,21,18,-3
6190,2019-08-13,119,65,-54
6191,2019-08-13,71,68,-3
6192,2019-08-13,29,34,5
6193,2019-08-13,132,127,-5
6195,2019-08-13,91,48,-43
6196,2019-08-13,143,108,-35
6197,2019-08-13,67,60,-7
6198,2019-08-13,21,19,-2
6199,2019-08-13,105,85,-20
6200,2019-08-13,107,110,3
6201,2019-08-13,86,69,-17
6202,2019-08-13,131,97,-34
6203,2019-08-13,40,36,-4
6204,2019-08-13,96,89,-7
6205,2019-08-13,91,83,-8
6206,2019-08-13,185,167,-18
6207,2019-08-13,56,45,-11
6208,2019-08-13,79,85,6
6209,2019-08-13,136,94,-42
6210,2019-08-13,45,45,0
6211,2019-08-13,164,136,-28
6212,2019-08-13,101,86,-15
6213,2019-08-13,148,137,-11
6214,2019-08-13,81,79,-2
6215,2019-08-13,76,77,1
6216,2019-08-13,208,110,-98
6217,2019-08-13,112,86,-26
6218,2019-08-13,79,57,-22
6219,2019-08-13,88,92,4
6220,2019-08-13,92,83,-9
6221,2019-08-13,218,183,-35
6222,2019-08-13,70,65,-5
6223,2019-08-13,99,62,-37
6224,2019-08-13,59,51,-8
6225,2019-08-13,82,58,-24
6226,2019-08-13,35,29,-6
6227,2019-08-13,155,152,-3
6228,2019-08-13,39,37,-2
6229,2019-08-13,53,42,-11
6230,2019-08-13,120,105,-15
6231,2019-08-13,135,107,-28
6232,2019-08-13,45,35,-10
6233,2019-08-13,127,110,-17
6234,2019-08-13,57,65,8
6235,2019-08-13,74,64,-10
6236,2019-08-13,84,86,2
6237,2019-08-13,76,71,-5
6240,2019-08-13,22,26,4
6241,2019-08-13,61,48,-13
6243,2019-08-13,63,51,-12
6245,2019-08-13,38,42,4
6246,2019-08-13,55,57,2
6247,2019-08-13,139,121,-18
6248,2019-08-13,136,113,-23
6249,2019-08-13,73,60,-13
6250,2019-08-13,100,86,-14
6251,2019-08-13,30,27,-3
6252,2019-08-13,69,62,-7
6253,2019-08-13,83,59,-24
6254,2019-08-13,87,75,-12
6255,2019-08-13,95,89,-6
6257,2019-08-13,53,38,-15
6258,2019-08-13,100,78,-22
6259,2019-08-13,48,45,-3
6260,2019-08-13,56,50,-6
6261,2019-08-13,51,51,0
6262,2019-08-13,55,60,5
6263,2019-08-13,25,26,1
6265,2019-08-13,55,52,-3
6267,2019-08-13,42,46,4
6268,2019-08-13,59,64,5
6269,2019-08-13,4,16,12
6270,2019-08-13,38,35,-3
6272,2019-08-13,24,28,4
6273,2019-08-13,41,40,-1
6274,2019-08-13,53,63,10
6275,2019-08-13,47,44,-3
6276,2019-08-13,55,49,-6
6277,2019-08-13,57,60,3
6278,2019-08-13,21,29,8
6279,2019-08-13,25,21,-4
6280,2019-08-13,106,97,-9
6281,2019-08-13,24,22,-2
6301,2019-08-13,28,17,-11
6302,2019-08-13,26,15,-11
6303,2019-08-13,22,19,-3
6304,2019-08-13,18,19,1
6305,2019-08-13,26,9,-17
6306,2019-08-13,73,24,-49
6307,2019-08-13,69,68,-1
6309,2019-08-13,14,27,13
6310,2019-08-13,77,37,-40
6311,2019-08-13,56,41,-15
6312,2019-08-13,31,41,10
6313,2019-08-13,56,66,10
6314,2019-08-13,63,59,-4
6315,2019-08-13,95,43,-52
6316,2019-08-13,42,23,-19
6321,2019-08-13,108,101,-7
6322,2019-08-13,36,31,-5
6323,2019-08-13,10,8,-2
6324,2019-08-13,34,32,-2
6327,2019-08-13,36,27,-9
6328,2019-08-13,34,32,-2
6329,2019-08-13,36,34,-2
6330,2019-08-13,21,28,7
6331,2019-08-13,22,21,-1
6332,2019-08-13,41,42,1
6333,2019-08-13,23,21,-2
6334,2019-08-13,67,73,6
6335,2019-08-13,51,42,-9
6336,2019-08-13,34,39,5
6338,2019-08-13,30,29,-1
6339,2019-08-13,31,35,4
6340,2019-08-13,32,36,4
6341,2019-08-13,42,55,13
6343,2019-08-13,36,42,6
6344,2019-08-13,53,47,-6
6345,2019-08-13,14,24,10
6346,2019-08-13,27,9,-18
6347,2019-08-13,28,24,-4
6349,2019-08-13,44,47,3
6350,2019-08-13,53,55,2
6354,2019-08-13,43,47,4
6355,2019-08-13,33,52,19
6356,2019-08-13,32,24,-8
6357,2019-08-13,34,31,-3
6358,2019-08-13,36,39,3
6359,2019-08-13,105,124,19
6360,2019-08-13,21,24,3
6361,2019-08-13,44,39,-5
6362,2019-08-13,53,49,-4
6363,2019-08-13,28,21,-7
6364,2019-08-13,40,28,-12
6366,2019-08-13,28,19,-9
6367,2019-08-13,28,18,-10
6368,2019-08-13,63,72,9
6369,2019-08-13,50,54,4
6370,2019-08-13,39,28,-11
6371,2019-08-13,104,91,-13
6372,2019-08-13,85,95,10
6373,2019-08-13,48,36,-12
6374,2019-08-13,56,44,-12
6375,2019-08-13,80,80,0
6376,2019-08-13,33,28,-5
6377,2019-08-13,41,41,0
6379,2019-08-13,29,40,11
6380,2019-08-13,30,33,3
6381,2019-08-13,65,68,3
6383,2019-08-13,42,33,-9
6384,2019-08-13,24,21,-3
6385,2019-08-13,60,62,2
6386,2019-08-13,71,92,21
6387,2019-08-13,70,93,23
6388,2019-08-13,33,30,-3
6389,2019-08-13,70,62,-8
6391,2019-08-13,57,96,39
6393,2019-08-13,70,82,12
6394,2019-08-13,71,104,33
6395,2019-08-13,91,91,0
6396,2019-08-13,116,120,4
6397,2019-08-13,57,75,18
6398,2019-08-13,38,57,19
6401,2019-08-13,69,70,1
6402,2019-08-13,56,63,7
6403,2019-08-13,25,37,12
6404,2019-08-13,11,25,14
6405,2019-08-13,51,55,4
6406,2019-08-13,144,194,50
6407,2019-08-13,14,22,8
6408,2019-08-13,55,63,8
6409,2019-08-13,21,27,6
6410,2019-08-13,63,63,0
6411,2019-08-13,140,121,-19
6412,2019-08-13,29,28,-1
6413,2019-08-13,27,66,39
6414,2019-08-13,18,28,10
6415,2019-08-13,32,30,-2
6416,2019-08-13,31,15,-16
6417,2019-08-13,18,32,14
6418,2019-08-13,8,9,1
6419,2019-08-13,18,21,3
6420,2019-08-13,31,22,-9
6421,2019-08-13,50,42,-8
6422,2019-08-13,20,22,2
6423,2019-08-13,26,16,-10
6424,2019-08-13,55,83,28
6425,2019-08-13,52,52,0
6426,2019-08-13,77,91,14
6427,2019-08-13,62,72,10
6428,2019-08-13,23,26,3
6429,2019-08-13,38,52,14
6432,2019-08-13,109,108,-1
6433,2019-08-13,36,34,-2
6434,2019-08-13,70,69,-1
6435,2019-08-13,70,59,-11
6436,2019-08-13,25,13,-12
6501,2019-08-13,134,148,14
6502,2019-08-13,23,17,-6
6503,2019-08-13,68,58,-10
6504,2019-08-13,24,31,7
6700,2019-08-13,22,36,14
6701,2019-08-13,58,46,-12
6702,2019-08-13,20,34,14
6703,2019-08-13,77,75,-2
6704,2019-08-13,37,29,-8
6705,2019-08-13,15,17,2
6706,2019-08-13,31,35,4
6707,2019-08-13,38,41,3
6708,2019-08-13,50,65,15
6709,2019-08-13,30,29,-1
6710,2019-08-13,17,16,-1
6711,2019-08-13,26,24,-2
6712,2019-08-13,20,23,3
6713,2019-08-13,23,23,0
6714,2019-08-13,9,12,3
6715,2019-08-13,28,25,-3
6716,2019-08-13,8,8,0
6717,2019-08-13,10,21,11
6718,2019-08-13,23,28,5
6719,2019-08-13,30,28,-2
6720,2019-08-13,26,33,7
6722,2019-08-13,16,25,9
6723,2019-08-13,23,22,-1
6724,2019-08-13,70,84,14
6725,2019-08-13,42,47,5
6726,2019-08-13,8,10,2
6727,2019-08-13,97,98,1
6728,2019-08-13,22,16,-6
6729,2019-08-13,146,163,17
6730,2019-08-13,13,18,5
6731,2019-08-13,25,16,-9
6732,2019-08-13,37,46,9
6733,2019-08-13,26,37,11
6734,2019-08-13,53,48,-5
6735,2019-08-13,9,8,-1
6736,2019-08-13,19,17,-2
6737,2019-08-13,24,22,-2
6738,2019-08-13,129,94,-35
6739,2019-08-13,10,12,2
6741,2019-08-13,25,22,-3
6742,2019-08-13,77,94,17
6743,2019-08-13,35,21,-14
6744,2019-08-13,25,26,1
6745,2019-08-13,40,40,0
6746,2019-08-13,24,17,-7
6747,2019-08-13,48,62,14
6748,2019-08-13,88,104,16
6749,2019-08-13,66,65,-1
6750,2019-08-13,58,53,-5
6752,2019-08-13,35,35,0
6753,2019-08-13,26,25,-1
6754,2019-08-13,17,27,10
6901,2019-08-13,26,50,24
6902,2019-08-13,73,103,30
6903,2019-08-13,93,92,-1
6904,2019-08-13,28,26,-2
6905,2019-08-13,38,36,-2
6906,2019-08-13,182,103,-79
6907,2019-08-13,121,89,-32
6908,2019-08-13,55,53,-2
6910,2019-08-13,113,120,7
6912,2019-08-13,171,123,-48
6913,2019-08-13,62,48,-14
6915,2019-08-13,87,77,-10
6916,2019-08-13,39,41,2
6917,2019-08-13,19,21,2
6918,2019-08-13,38,33,-5
6919,2019-08-13,34,20,-14
6921,2019-08-13,83,84,1
6923,2019-08-13,48,46,-2
6924,2019-08-13,24,25,1
6925,2019-08-13,50,50,0
6926,2019-08-13,63,66,3
6927,2019-08-13,84,46,-38
6928,2019-08-13,31,11,-20
6929,2019-08-13,32,28,-4
6930,2019-08-13,30,35,5
7001,2019-08-13,35,34,-1
7002,2019-08-13,11,17,6
7004,2019-08-13,15,24,9
7005,2019-08-13,4,8,4
7006,2019-08-13,23,25,2
7007,2019-08-13,9,15,6
7008,2019-08-13,27,28,1
7009,2019-08-13,111,115,4
7010,2019-08-13,22,27,5
7011,2019-08-13,93,111,18
7012,2019-08-13,51,69,18
7013,2019-08-13,25,29,4
7014,2019-08-13,56,35,-21
7015,2019-08-13,27,24,-3
7016,2019-08-13,21,23,2
7017,2019-08-13,26,40,14
7018,2019-08-13,31,44,13
7019,2019-08-13,147,128,-19
7020,2019-08-13,15,22,7
7021,2019-08-13,49,40,-9
7022,2019-08-13,41,35,-6
7023,2019-08-13,5,6,1
7024,2019-08-13,60,44,-16
7025,2019-08-13,40,41,1
7026,2019-08-13,83,88,5
7027,2019-08-13,75,78,3
7028,2019-08-13,101,90,-11
7029,2019-08-13,52,47,-5
7030,2019-08-13,47,52,5
7031,2019-08-13,42,50,8
7032,2019-08-13,110,56,-54
7033,2019-08-13,91,75,-16
7034,2019-08-13,69,81,12
7035,2019-08-13,67,71,4
7036,2019-08-13,53,50,-3
7037,2019-08-13,54,53,-1
7038,2019-08-13,65,57,-8
7039,2019-08-13,35,36,1
7040,2019-08-13,70,79,9
7041,2019-08-13,120,113,-7
7042,2019-08-13,48,50,2
7043,2019-08-13,31,26,-5
7044,2019-08-13,12,13,1
7045,2019-08-13,64,59,-5
7046,2019-08-13,118,131,13
7047,2019-08-13,125,204,79
7048,2019-08-13,16,22,6
7049,2019-08-13,15,20,5
7050,2019-08-13,29,32,3
7051,2019-08-13,13,18,5
7052,2019-08-13,72,76,4
7053,2019-08-13,56,59,3
7054,2019-08-13,58,78,20
7055,2019-08-13,24,35,11
7056,2019-08-13,13,17,4
7057,2019-08-13,31,39,8
7058,2019-08-13,36,43,7
7059,2019-08-13,37,37,0
7060,2019-08-13,30,44,14
7061,2019-08-13,37,31,-6
7062,2019-08-13,66,67,1
7063,2019-08-13,35,28,-7
7064,2019-08-13,34,31,-3
